pr_auc,recall,cost_per_active_node,recall_at_10_percent,graph_mae
0.6703203905360057,0.8416952321595512,0.4598991750687443,0.1695232159551262,0.1250754251908819
0.7095650551101006,0.8380322209436134,0.4743755219801078,0.16052934407364788,0.10053148435260192
0.6821899648434596,0.8401517204009753,0.49130812690134723,0.16418314819832025,0.09534536614186234
0.6855914083578449,0.8378541289933695,0.45641826565521343,0.16515973477998794,0.11852694814264914
0.7034147739352985,0.8376933895921238,0.49166792910165125,0.1659634317862166,0.11083598599581182
0.6880971004606962,0.8483067450321858,0.4772509401961507,0.16428771340610132,0.1176753531485527
0.6710862249672318,0.8491251238032353,0.45694799658994034,0.17761637504126773,0.1091597631100046
0.6926998886148318,0.8359268359268359,0.4879858916893232,0.16243516243516243,0.10545118977086025
0.663928867503899,0.8397107562518831,0.48023568019093077,0.16119313046098221,0.11065976195808115
0.65608353829679,0.8292819223246717,0.4948911281798323,0.16736518580609108,0.1123589570410387
0.6713420321725551,0.8346824408468244,0.4707059819847563,0.17496886674968867,0.12833165852643316
0.6955701619830263,0.8501934770591487,0.47479431563201197,0.17025981205085683,0.10553088613580955
0.6719261864043041,0.8183888414460575,0.5071784353940815,0.16083119840592086,0.1240954983644606
0.7232386439142344,0.8387362637362638,0.47515015015015016,0.164010989010989,0.09897053804430929
0.6766904175674783,0.81620029455081,0.49935659677541444,0.15375552282768779,0.10981608171747109
0.6709021665641152,0.8306681896059395,0.490443061149762,0.16818960593946317,0.11070870812600457
0.6777242693149058,0.8371363377067884,0.48261847739313446,0.1645750142612664,0.12318954350752548
0.6678445069963801,0.8466855168080427,0.4613522798251093,0.15928369462770972,0.11945981622962759
0.6932500878471596,0.8394668212112432,0.47079964061096136,0.16372066067806432,0.12195672817991764
0.6715395756203723,0.8394308943089431,0.4753146176185866,0.16056910569105692,0.10904625817824344
0.6859627917059504,0.8450276243093923,0.4751621462264151,0.1770718232044199,0.10666177812255336
0.7071644476188184,0.8317643486182812,0.4672787193973635,0.1651989067719405,0.14144773553794027
0.6857186457381106,0.8296720789557466,0.4589618627678502,0.16459726201846545,0.1355789041740326
0.6487646491944781,0.8333845680909929,0.47417634597121777,0.17522287119581925,0.12280599742873825
0.6881041234390239,0.8342089900758902,0.4770795385549484,0.16549912434325745,0.11488791986037988
