f1,pr_auc
0.8760124610591901,0.9599448993395189
0.872613946240748,0.9573705100773511
0.8863554107853782,0.9640707500951873
0.8675251367084141,0.9569011654759879
0.8761834044922963,0.9582508151706941
0.8802110817941953,0.9608783696331458
0.875194737753159,0.9578858783669467
0.8802906448683016,0.961210357669603
0.8737337192474675,0.956634233148731
0.8660457239627435,0.9541633045145138
0.8846226237530586,0.9667896965996486
0.8925869894099848,0.9707897161972047
0.87248322147651,0.9545463728595999
0.8781609195402299,0.956864739036211
0.8723632463353593,0.957389583582572
0.8876160990712074,0.9648040040297434
0.8808010171646535,0.9610490208866735
0.8740451234677563,0.9599148267606868
0.8789659224441834,0.9619262278395053
0.8754277891854894,0.9602569059075082
0.8684074010029397,0.9590472759052261
0.8673334591432346,0.9578882373796737
0.8637242834534904,0.9550336131292181
0.8756416625269084,0.9568864370460244
0.8761865456046224,0.9577455603006622
0.8685056693179896,0.9555048132274622
0.8861671469740634,0.9647098799221815
0.8902261123267687,0.9644896402090793
0.8855683752600719,0.9633085237175866
0.8834920634920634,0.9623314480055835
0.8831598082961494,0.9618416602760563
0.8666172656539459,0.9520278481015189
0.8820095524500265,0.9618647881111225
0.8704016199797503,0.9575300446169133
0.8783638320775027,0.9608774617410484
0.8831272437175908,0.9616950826030018
0.8622061482820976,0.9521434266895464
0.8644927536231884,0.9520766481591644
0.8785418392709197,0.9589214019504897
0.8747304450107822,0.9584651241842249
0.8744296766514581,0.9595300188421743
0.8736918080115482,0.9568777539249593
0.8782715615668365,0.9615379084758412
0.8928381020081748,0.9661095991085955
0.8820530849006856,0.9616964929833491
0.8619325673384818,0.9538086542015767
